iso3c,country_name_wdi,global_group,region,year,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share
HRV,Croatia,Global North,Europe,2021,86,50,19,17,0.5813953488372093,0.22093023255813954,0.19767441860465115
HRV,Croatia,Global North,Europe,2022,89,54,22,12,0.6067415730337079,0.24719101123595505,0.1348314606741573
HRV,Croatia,Global North,Europe,2023,88,52,22,14,0.5909090909090909,0.25,0.1590909090909091
HRV,Croatia,Global North,Europe,2024,95,52,21,22,0.5473684210526316,0.22105263157894736,0.23157894736842105
HUN,Hungary,Global North,Europe,2004,73,46,12,14,0.6301369863013698,0.1643835616438356,0.1917808219178082
HUN,Hungary,Global North,Europe,2005,75,49,10,16,0.6533333333333333,0.13333333333333333,0.21333333333333335
HUN,Hungary,Global North,Europe,2006,101,70,13,18,0.693069306930693,0.12871287128712872,0.1782178217821782
HUN,Hungary,Global North,Europe,2007,79,49,14,10,0.620253164556962,0.17721518987341772,0.12658227848101267
HUN,Hungary,Global North,Europe,2008,78,49,10,19,0.6282051282051282,0.1282051282051282,0.24358974358974358
HUN,Hungary,Global North,Europe,2009,68,40,15,12,0.5882352941176471,0.22058823529411764,0.17647058823529413
HUN,Hungary,Global North,Europe,2010,72,45,12,15,0.625,0.16666666666666666,0.20833333333333334
HUN,Hungary,Global North,Europe,2011,69,46,12,11,0.6666666666666666,0.17391304347826086,0.15942028985507245
HUN,Hungary,Global North,Europe,2012,74,45,11,18,0.6081081081081081,0.14864864864864866,0.24324324324324326
HUN,Hungary,Global North,Europe,2013,64,38,13,13,0.59375,0.203125,0.203125
HUN,Hungary,Global North,Europe,2014,80,49,14,17,0.6125,0.175,0.2125
HUN,Hungary,Global North,Europe,2015,78,41,17,20,0.5256410256410257,0.21794871794871795,0.2564102564102564
HUN,Hungary,Global North,Europe,2016,81,50,17,14,0.6172839506172839,0.20987654320987653,0.1728395061728395
HUN,Hungary,Global North,Europe,2017,94,54,18,22,0.574468085106383,0.19148936170212766,0.23404255319148937
HUN,Hungary,Global North,Europe,2018,107,65,26,16,0.6074766355140186,0.24299065420560748,0.14953271028037382
HUN,Hungary,Global North,Europe,2019,100,54,24,22,0.54,0.24,0.22
HUN,Hungary,Global North,Europe,2020,100,56,27,17,0.56,0.27,0.17
HUN,Hungary,Global North,Europe,2021,86,46,23,17,0.5348837209302325,0.26744186046511625,0.19767441860465115
HUN,Hungary,Global North,Europe,2022,89,52,27,10,0.5842696629213483,0.30337078651685395,0.11235955056179775
HUN,Hungary,Global North,Europe,2023,88,49,26,13,0.5568181818181818,0.29545454545454547,0.14772727272727273
HUN,Hungary,Global North,Europe,2024,95,48,31,16,0.5052631578947369,0.3263157894736842,0.16842105263157894
IDN,Indonesia,Global South,East Asia & Pacific,2004,73,67,2,4,0.9178082191780822,0.0273972602739726,0.0547945205479452
IDN,Indonesia,Global South,East Asia & Pacific,2005,75,65,4,5,0.8666666666666667,0.05333333333333334,0.06666666666666667
IDN,Indonesia,Global South,East Asia & Pacific,2006,101,95,4,2,0.9405940594059405,0.039603960396039604,0.019801980198019802
IDN,Indonesia,Global South,East Asia & Pacific,2007,79,73,4,2,0.9240506329113924,0.05063291139240506,0.02531645569620253
IDN,Indonesia,Global South,East Asia & Pacific,2008,78,70,3,5,0.8974358974358975,0.038461538461538464,0.0641025641025641
IDN,Indonesia,Global South,East Asia & Pacific,2009,68,62,2,4,0.9117647058823529,0.029411764705882353,0.058823529411764705
IDN,Indonesia,Global South,East Asia & Pacific,2010,72,65,3,4,0.9027777777777778,0.041666666666666664,0.05555555555555555
IDN,Indonesia,Global South,East Asia & Pacific,2011,69,61,0,8,0.8840579710144928,0,0.11594202898550725
IDN,Indonesia,Global South,East Asia & Pacific,2012,74,68,1,5,0.918918918918919,0.013513513513513514,0.06756756756756757
IDN,Indonesia,Global South,East Asia & Pacific,2013,64,58,1,5,0.90625,0.015625,0.078125
IDN,Indonesia,Global South,East Asia & Pacific,2014,80,72,2,6,0.9,0.025,0.075
IDN,Indonesia,Global South,East Asia & Pacific,2015,78,72,1,5,0.9230769230769231,0.01282051282051282,0.0641025641025641
IDN,Indonesia,Global South,East Asia & Pacific,2016,81,71,2,8,0.8765432098765432,0.024691358024691357,0.09876543209876543
IDN,Indonesia,Global South,East Asia & Pacific,2017,94,86,1,7,0.9148936170212766,0.010638297872340425,0.07446808510638298
IDN,Indonesia,Global South,East Asia & Pacific,2018,107,95,2,10,0.8878504672897196,0.018691588785046728,0.09345794392523364
IDN,Indonesia,Global South,East Asia & Pacific,2019,100,91,1,8,0.91,0.01,0.08
IDN,Indonesia,Global South,East Asia & Pacific,2020,100,89,2,9,0.89,0.02,0.09
IDN,Indonesia,Global South,East Asia & Pacific,2021,86,77,2,7,0.8953488372093024,0.023255813953488372,0.08139534883720931
IDN,Indonesia,Global South,East Asia & Pacific,2022,89,75,2,12,0.8426966292134831,0.02247191011235955,0.1348314606741573
IDN,Indonesia,Global South,East Asia & Pacific,2023,88,76,1,11,0.8636363636363636,0.011363636363636364,0.125
IDN,Indonesia,Global South,East Asia & Pacific,2024,95,82,2,11,0.8631578947368421,0.021052631578947368,0.11578947368421053
IND,India,Global South,South Asia,2004,73,59,4,10,0.8082191780821918,0.0547945205479452,0.136986301369863
IND,India,Global South,South Asia,2005,75,56,6,13,0.7466666666666667,0.08,0.17333333333333334
IND,India,Global South,South Asia,2006,101,83,6,11,0.8217821782178217,0.0594059405940594,0.10891089108910891
IND,India,Global South,South Asia,2007,79,64,7,8,0.810126582278481,0.08860759493670886,0.10126582278481013
IND,India,Global South,South Asia,2008,78,60,8,9,0.7692307692307693,0.10256410256410256,0.11538461538461539
IND,India,Global South,South Asia,2009,68,53,6,9,0.7794117647058824,0.08823529411764706,0.1323529411764706
IND,India,Global South,South Asia,2010,72,57,4,11,0.7916666666666666,0.05555555555555555,0.1527777777777778
IND,India,Global South,South Asia,2011,69,55,3,11,0.7971014492753623,0.043478260869565216,0.15942028985507245
IND,India,Global South,South Asia,2012,74,59,4,11,0.7972972972972973,0.05405405405405406,0.14864864864864866
IND,India,Global South,South Asia,2013,64,50,3,11,0.78125,0.046875,0.171875
IND,India,Global South,South Asia,2014,80,64,4,11,0.8,0.05,0.1375
IND,India,Global South,South Asia,2015,78,59,3,16,0.7564102564102564,0.038461538461538464,0.20512820512820512
IND,India,Global South,South Asia,2016,81,61,5,14,0.7530864197530864,0.06172839506172839,0.1728395061728395
IND,India,Global South,South Asia,2017,94,75,5,14,0.7978723404255319,0.05319148936170213,0.14893617021276595
IND,India,Global South,South Asia,2018,107,86,6,15,0.8037383177570093,0.056074766355140186,0.14018691588785046
IND,India,Global South,South Asia,2019,100,80,5,15,0.8,0.05,0.15
IND,India,Global South,South Asia,2020,100,77,6,17,0.77,0.06,0.17
IND,India,Global South,South Asia,2021,86,60,5,20,0.6976744186046512,0.05813953488372093,0.23255813953488372
IND,India,Global South,South Asia,2022,89,61,4,24,0.6853932584269663,0.0449438202247191,0.2696629213483146
IND,India,Global South,South Asia,2023,88,61,5,21,0.6931818181818182,0.056818181818181816,0.23863636363636365
IND,India,Global South,South Asia,2024,95,66,4,25,0.6947368421052632,0.042105263157894736,0.2631578947368421
IRL,Ireland,Global North,Europe,2004,73,48,10,15,0.6575342465753424,0.136986301369863,0.2054794520547945
IRL,Ireland,Global North,Europe,2005,75,52,8,15,0.6933333333333334,0.10666666666666667,0.2
IRL,Ireland,Global North,Europe,2006,101,73,11,17,0.7227722772277227,0.10891089108910891,0.16831683168316833
IRL,Ireland,Global North,Europe,2007,79,56,12,11,0.7088607594936709,0.1518987341772152,0.13924050632911392
IRL,Ireland,Global North,Europe,2008,78,52,8,18,0.6666666666666666,0.10256410256410256,0.23076923076923078
IRL,Ireland,Global North,Europe,2009,68,43,11,14,0.6323529411764706,0.16176470588235295,0.20588235294117646
IRL,Ireland,Global North,Europe,2010,72,49,9,14,0.6805555555555556,0.125,0.19444444444444445
IRL,Ireland,Global North,Europe,2011,69,46,10,12,0.6666666666666666,0.14492753623188406,0.17391304347826086
IRL,Ireland,Global North,Europe,2012,74,52,9,13,0.7027027027027027,0.12162162162162163,0.17567567567567569
IRL,Ireland,Global North,Europe,2013,64,41,10,12,0.640625,0.15625,0.1875
IRL,Ireland,Global North,Europe,2014,80,46,10,12,0.575,0.125,0.15
IRL,Ireland,Global North,Europe,2015,78,50,9,19,0.6410256410256411,0.11538461538461539,0.24358974358974358
IRL,Ireland,Global North,Europe,2016,81,58,10,12,0.7160493827160493,0.12345679012345678,0.14814814814814814
IRL,Ireland,Global North,Europe,2017,94,62,10,22,0.6595744680851063,0.10638297872340426,0.23404255319148937
IRL,Ireland,Global North,Europe,2018,107,81,11,15,0.7570093457943925,0.102803738317757,0.14018691588785046
IRL,Ireland,Global North,Europe,2019,100,65,11,24,0.65,0.11,0.24
IRL,Ireland,Global North,Europe,2020,100,72,10,18,0.72,0.1,0.18
IRL,Ireland,Global North,Europe,2021,86,59,10,17,0.686046511627907,0.11627906976744186,0.19767441860465115
IRL,Ireland,Global North,Europe,2022,89,62,13,14,0.6966292134831461,0.14606741573033707,0.15730337078651685
IRL,Ireland,Global North,Europe,2023,88,60,14,14,0.6818181818181818,0.1590909090909091,0.1590909090909091
IRL,Ireland,Global North,Europe,2024,95,65,13,17,0.6842105263157895,0.1368421052631579,0.17894736842105263
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2004,73,64,3,4,0.8767123287671232,0.0410958904109589,0.0547945205479452
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2005,75,62,5,5,0.8266666666666667,0.06666666666666667,0.06666666666666667
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2006,101,87,4,6,0.8613861386138614,0.039603960396039604,0.0594059405940594
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2007,79,66,5,2,0.8354430379746836,0.06329113924050633,0.02531645569620253
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2008,78,64,6,6,0.8205128205128205,0.07692307692307693,0.07692307692307693
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2009,68,57,3,5,0.8382352941176471,0.04411764705882353,0.07352941176470588
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2010,72,57,6,4,0.7916666666666666,0.08333333333333333,0.05555555555555555
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2011,69,53,5,6,0.7681159420289855,0.07246376811594203,0.08695652173913043
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2012,74,58,7,7,0.7837837837837838,0.0945945945945946,0.0945945945945946
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2013,64,51,4,6,0.796875,0.0625,0.09375
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2014,80,63,5,8,0.7875,0.0625,0.1
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2015,78,61,4,9,0.782051282051282,0.05128205128205128,0.11538461538461539
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2016,81,58,8,12,0.7160493827160493,0.09876543209876543,0.14814814814814814
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2017,94,74,4,9,0.7872340425531915,0.0425531914893617,0.09574468085106383
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2018,107,82,11,11,0.7663551401869159,0.102803738317757,0.102803738317757
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2019,100,76,7,11,0.76,0.07,0.11
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2020,100,77,10,9,0.77,0.1,0.09
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2021,86,59,7,11,0.686046511627907,0.08139534883720931,0.12790697674418605
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2022,89,58,14,12,0.651685393258427,0.15730337078651685,0.1348314606741573
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2023,88,58,11,15,0.6590909090909091,0.125,0.17045454545454544
IRN,"Iran, Islamic Rep.",Global South,Middle East & North Africa,2024,95,67,11,13,0.7052631578947368,0.11578947368421053,0.1368421052631579
IRQ,Iraq,Global South,Middle East & North Africa,2004,73,49,1,1,0.6712328767123288,0.0136986301369863,0.0136986301369863
IRQ,Iraq,Global South,Middle East & North Africa,2005,75,63,0,7,0.84,0,0.09333333333333334
IRQ,Iraq,Global South,Middle East & North Africa,2006,101,91,0,4,0.900990099009901,0,0.039603960396039604
IRQ,Iraq,Global South,Middle East & North Africa,2007,79,73,1,2,0.9240506329113924,0.012658227848101266,0.02531645569620253
IRQ,Iraq,Global South,Middle East & North Africa,2008,78,69,1,3,0.8846153846153846,0.01282051282051282,0.038461538461538464
IRQ,Iraq,Global South,Middle East & North Africa,2009,68,63,1,2,0.9264705882352942,0.014705882352941176,0.029411764705882353
IRQ,Iraq,Global South,Middle East & North Africa,2010,72,67,1,1,0.9305555555555556,0.013888888888888888,0.013888888888888888
IRQ,Iraq,Global South,Middle East & North Africa,2011,69,62,0,3,0.8985507246376812,0,0.043478260869565216
IRQ,Iraq,Global South,Middle East & North Africa,2012,74,65,2,4,0.8783783783783784,0.02702702702702703,0.05405405405405406
IRQ,Iraq,Global South,Middle East & North Africa,2013,64,58,1,4,0.90625,0.015625,0.0625
IRQ,Iraq,Global South,Middle East & North Africa,2014,80,73,3,4,0.9125,0.0375,0.05
IRQ,Iraq,Global South,Middle East & North Africa,2015,78,71,1,5,0.9102564102564102,0.01282051282051282,0.0641025641025641
IRQ,Iraq,Global South,Middle East & North Africa,2016,81,71,3,6,0.8765432098765432,0.037037037037037035,0.07407407407407407
IRQ,Iraq,Global South,Middle East & North Africa,2017,94,87,3,3,0.925531914893617,0.031914893617021274,0.031914893617021274
IRQ,Iraq,Global South,Middle East & North Africa,2018,107,94,3,7,0.8785046728971962,0.028037383177570093,0.06542056074766354
IRQ,Iraq,Global South,Middle East & North Africa,2019,100,91,2,6,0.91,0.02,0.06
IRQ,Iraq,Global South,Middle East & North Africa,2020,100,91,3,5,0.91,0.03,0.05
IRQ,Iraq,Global South,Middle East & North Africa,2021,86,77,1,5,0.8953488372093024,0.011627906976744186,0.05813953488372093
IRQ,Iraq,Global South,Middle East & North Africa,2022,89,74,3,11,0.8314606741573034,0.033707865168539325,0.12359550561797752
IRQ,Iraq,Global South,Middle East & North Africa,2023,88,72,2,12,0.8181818181818182,0.022727272727272728,0.13636363636363635
IRQ,Iraq,Global South,Middle East & North Africa,2024,95,83,3,9,0.8736842105263158,0.031578947368421054,0.09473684210526316
ISL,Iceland,Global North,Europe,2004,73,46,12,15,0.6301369863013698,0.1643835616438356,0.2054794520547945
ISL,Iceland,Global North,Europe,2005,75,48,11,16,0.64,0.14666666666666667,0.21333333333333335
ISL,Iceland,Global North,Europe,2006,101,71,13,17,0.7029702970297029,0.12871287128712872,0.16831683168316833
ISL,Iceland,Global North,Europe,2007,79,54,14,11,0.6835443037974683,0.17721518987341772,0.13924050632911392
ISL,Iceland,Global North,Europe,2008,78,51,10,16,0.6538461538461539,0.1282051282051282,0.20512820512820512
ISL,Iceland,Global North,Europe,2009,68,41,13,14,0.6029411764705882,0.19117647058823528,0.20588235294117646
ISL,Iceland,Global North,Europe,2010,72,47,10,15,0.6527777777777778,0.1388888888888889,0.20833333333333334
