iso3c,year,indicator_code,value,value_text,parent_location,parent_location_code,indicator_label,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
CAN,2007,UHC_SCI_NCD,68,68,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2007,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2008,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2008,UHC_INDEX_REPORTED,87,87,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2008,UHC_SCI_CAPACITY,89,89,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2008,UHC_SCI_INFECT,100,100,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2008,UHC_SCI_NCD,69,69,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2008,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2009,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2009,UHC_INDEX_REPORTED,87,87,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2009,UHC_SCI_CAPACITY,89,89,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2009,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2009,UHC_SCI_NCD,70,70,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2009,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,SDGIHR,71,71,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,UHC_IHR,71,71,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,UHC_INDEX_REPORTED,87,87,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,UHC_SCI_CAPACITY,89,89,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,UHC_SCI_NCD,71,71,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2010,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,SDGIHR,95,95,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,UHC_IHR,95,95,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,UHC_INDEX_REPORTED,90,90,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,UHC_SCI_CAPACITY,98,98,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,UHC_SCI_NCD,72,72,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2011,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,SDGIHR,98,98,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,UHC_IHR,98,98,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,UHC_INDEX_REPORTED,90,90,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,UHC_SCI_CAPACITY,99,99,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,UHC_SCI_NCD,73,73,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2012,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,SDGIHR,99,99,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,UHC_IHR,99,99,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,UHC_INDEX_REPORTED,91,91,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,UHC_SCI_NCD,74,74,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2013,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,SDGIHR,100,100,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,UHC_IHR,100,100,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,UHC_INDEX_REPORTED,91,91,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,UHC_SCI_NCD,75,75,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2014,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,SDGIHR,99,99,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,UHC_IHR,100,100,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,UHC_INDEX_REPORTED,91,91,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,UHC_SCI_NCD,76,76,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2015,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,SDGIHR,100,100,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,UHC_IHR,100,100,Americas,AMR,Compliance with international health regulations,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,UHC_INDEX_REPORTED,91,91,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,UHC_SCI_NCD,76,76,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2016,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,SDGIHR,100,100,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,UHC_SCI_NCD,77,77,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2017,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,SDGIHR2018,99,99,Americas,AMR,IHR SPAR first edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,UHC_SCI_NCD,78,78,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2018,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,SDGIHR2018,99,99,Americas,AMR,IHR SPAR first edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,UHC_SCI_NCD,78,78,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2019,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,SDGIHR2018,100,100,Americas,AMR,IHR SPAR first edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,UHC_SCI_CAPACITY,100,100,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,UHC_SCI_NCD,79,79,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2020,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,SDGIHR2021,97,97,Americas,AMR,IHR SPAR second edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,UHC_SCI_CAPACITY,99,99,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,UHC_SCI_NCD,79,79,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2021,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,SDGIHR2021,96,96,Americas,AMR,IHR SPAR second edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,UHC_SCI_CAPACITY,99,99,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,UHC_SCI_NCD,80,80,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2022,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,GHED_EXTCHE_SHA2011,0,0.00,Americas,AMR,External health expenditure as percentage of current health expenditure,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,SDGIHR2021,96.2,96,Americas,AMR,IHR SPAR second edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,UHC_AVAILABILITY_SCORE,77,77,Americas,AMR,Primary data availability for UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,UHC_INDEX_REPORTED,92,92,Americas,AMR,UHC service coverage index,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,UHC_SCI_CAPACITY,99,99,Americas,AMR,UHC service coverage sub-index on service capacity and access,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,UHC_SCI_INFECT,99,99,Americas,AMR,UHC service coverage sub-index on infectious diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,UHC_SCI_NCD,80,80,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Canada,Global North,North America,yes,NA,NA,NA
CAN,2023,UHC_SCI_RMNCH,92,92,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Canada,Global North,North America,yes,NA,NA,NA
CAN,2024,SDGIHR2021,96,96,Americas,AMR,IHR SPAR second edition average core capacity score,Canada,Global North,North America,yes,NA,NA,NA
CHE,2004,GHED_EXTCHE_SHA2011,0,0.00,Europe,EUR,External health expenditure as percentage of current health expenditure,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2004,UHC_INDEX_REPORTED,82,82,Europe,EUR,UHC service coverage index,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2004,UHC_SCI_CAPACITY,92,92,Europe,EUR,UHC service coverage sub-index on service capacity and access,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2004,UHC_SCI_INFECT,100,100,Europe,EUR,UHC service coverage sub-index on infectious diseases,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2004,UHC_SCI_NCD,55,55,Europe,EUR,UHC service coverage sub-index on noncommunicable diseases,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2004,UHC_SCI_RMNCH,89,89,Europe,EUR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2005,GHED_EXTCHE_SHA2011,0,0.00,Europe,EUR,External health expenditure as percentage of current health expenditure,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2005,UHC_INDEX_REPORTED,82,82,Europe,EUR,UHC service coverage index,Switzerland,Global North,Europe,yes,NA,NA,NA
CHE,2005,UHC_SCI_CAPACITY,92,92,Europe,EUR,UHC service coverage sub-index on service capacity and access,Switzerland,Global North,Europe,yes,NA,NA,NA
