iso3c,year,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
BEL,2016,0.2828282828282828,25.76294342866073,1,0.017212945784374357,0.7015532403404338,0.4153439153439153,0.14727272727272728,0.5836588265094463,3,Belgium,Global North,Europe,yes,NA,NA,NA
BGD,2016,0.23232323232323232,21.255109784235696,0,0.006184291898577613,0.5549621069740338,0.4071146245059289,0.14727272727272728,0.5836588265094463,3,Bangladesh,Global South,South Asia,yes,NA,NA,NA
BGR,2016,0.23232323232323232,21.367410306709107,0.8044421899663107,0.011028653885796743,0.6312173196296025,0.4782608695652174,0.14727272727272728,0.5836588265094463,3,Bulgaria,Global North,Europe,yes,NA,NA,NA
BOL,2016,0.12121212121212122,10.829754472550631,0,0.0018552875695732839,0.5010224384337002,0.45454545454545453,0.14727272727272728,0.5836588265094463,3,Bolivia,Global South,Latin America & Caribbean,yes,NA,NA,NA
BRA,2016,0.1919191919191919,17.829202056923577,0,0.011440940012368584,0.5386219405635241,0.43859649122807015,0.14727272727272728,0.5836588265094463,3,Brazil,Global South,Latin America & Caribbean,yes,NA,NA,NA
BWA,2016,0.18181818181818182,16.712085040862547,0,0.013399299113584827,0.5246644248340162,0.5294117647058824,0.14727272727272728,0.5836588265094463,3,Botswana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
CAN,2016,0.1111111111111111,7.829987107360525,0.3264754140297195,0.0035044320758606472,0.45456587308151086,0.6727272727272727,0.14727272727272728,0.5836588265094463,3,Canada,Global North,North America,yes,NA,NA,NA
CHE,2016,0.10101010101010101,8.930362165963432,0.23858630629105065,0,0.438526611807159,0.7333333333333333,0.14727272727272728,0.5836588265094463,3,Switzerland,Global North,Europe,yes,NA,NA,NA
CHL,2016,0.1414141414141414,13.279121192528367,0,2.0614306328592042e-4,0.5042175324927806,0.6923076923076923,0.14727272727272728,0.5836588265094463,3,Chile,Global North,Latin America & Caribbean,yes,NA,NA,NA
CHN,2016,0.10101010101010101,7.981159667393845,0,0,0.43023849483453636,0.6000000000000001,0.14727272727272728,0.5836588265094463,3,China,Global South,East Asia & Pacific,yes,NA,NA,NA
CMR,2016,0.10101010101010101,7.7954688961209,0,4.1228612657184083e-4,0.40438200034092986,0.5111111111111111,0.14727272727272728,0.5836588265094463,3,Cameroon,Global South,Sub-Saharan Africa,yes,NA,NA,NA
COL,2016,0.10101010101010101,9.127265199548656,0,6.184291898577613e-4,0.43581561555064197,0.6666666666666666,0.14727272727272728,0.5836588265094463,3,Colombia,Global South,Latin America & Caribbean,yes,NA,NA,NA
CRI,2016,0.12121212121212122,11.147421188402204,0,0,0.48573998060486734,0.7727272727272727,0.14727272727272728,0.5836588265094463,3,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA
CYP,2016,0.10101010101010101,8.812865497076023,0.20702320301422658,0,0.4187198547064382,0.6000000000000001,0.14727272727272728,0.5836588265094463,3,Cyprus,Global North,Europe,yes,NA,NA,NA
CZE,2016,0.21212121212121213,18.53044285765805,0.7722944009057335,0.003401360544217687,0.5970483879367866,0.6,0.14727272727272728,0.5836588265094463,3,Czechia,Global North,Europe,yes,NA,NA,NA
DEU,2016,0.18181818181818182,16.12761368963901,0.7263846332075643,0.0010307153164296021,0.5701654712126066,0.6013071895424836,0.14727272727272728,0.5836588265094463,3,Germany,Global North,Europe,yes,NA,NA,NA
DNK,2016,0.2222222222222222,20.648417721518992,0.9186277800507259,0.0027829313543599257,0.6235085474788677,0.5757575757575758,0.14727272727272728,0.5836588265094463,3,Denmark,Global North,Europe,yes,NA,NA,NA
DOM,2016,0.21212121212121213,19.69933950932896,0,0.01463615749330035,0.5619217157167465,0.5047619047619047,0.14727272727272728,0.5836588265094463,3,Dominican Republic,Global South,Latin America & Caribbean,yes,NA,NA,NA
DZA,2016,0.15151515151515152,13.528806394027914,0,0.002886002886002886,0.5043417289139801,0.44761904761904764,0.14727272727272728,0.5836588265094463,3,Algeria,Global South,Middle East & North Africa,yes,NA,NA,NA
ECU,2016,0.16161616161616163,14.638328731197927,0,8.245722531436817e-4,0.5012671683617396,0.4666666666666667,0.14727272727272728,0.5836588265094463,3,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA
EGY,2016,0.13131313131313133,11.68952775619442,0,0.002886002886002886,0.43128521515188467,0.5,0.14727272727272728,0.5836588265094463,3,"Egypt, Arab Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
ESP,2016,0.1919191919191919,18.028552934407365,0.8286657276793185,0.002130144987287844,0.5945933985883904,0.6491228070175439,0.14727272727272728,0.5836588265094463,3,Spain,Global North,Europe,yes,NA,NA,NA
EST,2016,0.16161616161616163,14.602215474583897,0.6316084325122935,0.0035044320758606472,0.5713053782946029,0.5666666666666667,0.14727272727272728,0.5836588265094463,3,Estonia,Global North,Europe,yes,NA,NA,NA
ETH,2016,0.1111111111111111,10.431991393191172,0,2.0614306328592042e-4,0.4903999684076826,0.6545454545454545,0.14727272727272728,0.5836588265094463,3,Ethiopia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
FIN,2016,0.18181818181818182,16.27134173925202,0.5175063312853437,0.003195217480931767,0.57825326217505435,0.5032679738562091,0.14727272727272728,0.5836588265094463,3,Finland,Global North,Europe,yes,NA,NA,NA
FRA,2016,0.12121212121212122,9.967405063291139,0.45058063845640456,0,0.4971034579255891,0.7575757575757577,0.14727272727272728,0.5836588265094463,3,France,Global North,Europe,yes,NA,NA,NA
GBR,2016,0.12121212121212122,9.812058524769496,0.46341918180961067,0.004329004329004329,0.49605843020258317,0.712121212121212,0.14727272727272728,0.5836588265094463,3,United Kingdom,Global North,Europe,yes,NA,NA,NA
GEO,2016,0.1111111111111111,9.888568041725936,0.3883781140167677,2.0614306328592042e-4,0.5149979250560602,0.6,0.14727272727272728,0.5836588265094463,3,Georgia,Global South,Europe & Central Asia,yes,NA,NA,NA
GHA,2016,0.18181818181818182,16.70850596193062,0,0.008245722531436817,0.5145968420630208,0.4836601307189542,0.14727272727272728,0.5836588265094463,3,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
GRC,2016,0.1111111111111111,9.818645491483045,0.40880436818612986,2.0614306328592042e-4,0.5119408048998415,0.5636363636363637,0.14727272727272728,0.5836588265094463,3,Greece,Global North,Europe,yes,NA,NA,NA
GTM,2016,0.1111111111111111,10.063173222487569,0,2.0614306328592042e-4,0.47806463642796526,0.6909090909090909,0.14727272727272728,0.5836588265094463,3,Guatemala,Global South,Latin America & Caribbean,yes,NA,NA,NA
HRV,2016,0.2222222222222222,20.302228587083132,0.8647940542882663,0.010410224695938981,0.6323644909266085,0.5238095238095238,0.14727272727272728,0.5836588265094463,3,Croatia,Global North,Europe,yes,NA,NA,NA
HUN,2016,0.23232323232323232,21.24666429249763,0.9224767682026267,0.0048787191644334505,0.6307492652804225,0.5652173913043478,0.14727272727272728,0.5836588265094463,3,Hungary,Global North,Europe,yes,NA,NA,NA
IDN,2016,0.13131313131313133,12.069169565002898,0,0.0030921459492888066,0.5040127540704199,0.3974358974358974,0.14727272727272728,0.5836588265094463,3,Indonesia,Global South,East Asia & Pacific,yes,NA,NA,NA
IND,2016,0.10101010101010101,8.309385856759274,0,0,0.4084212054074203,0.6666666666666666,0.14727272727272728,0.5836588265094463,3,India,Global South,South Asia,yes,NA,NA,NA
IRL,2016,0.12121212121212122,11.086708860759492,0.34540977711646015,0.0035044320758606472,0.5215609817133673,0.696969696969697,0.14727272727272728,0.5836588265094463,3,Ireland,Global North,Europe,yes,NA,NA,NA
IRN,2016,0.1111111111111111,9.171043394727604,0,6.184291898577613e-4,0.40901077134832753,0.4545454545454546,0.14727272727272728,0.5836588265094463,3,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
IRQ,2016,0.18181818181818182,16.558842975631784,0,0.006390434961863534,0.5270421656409653,0.43790849673202614,0.14727272727272728,0.5836588265094463,3,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA
ISL,2016,0.1717171717171717,15.117225738396625,0.5640955681257805,0.002886002886002886,0.5711380290353131,0.5147058823529411,0.14727272727272728,0.5836588265094463,3,Iceland,Global North,Europe,yes,NA,NA,NA
ISR,2016,0.10101010101010101,5.480188421394284,0.1706939753279972,0,0.32952839370720316,0.6222222222222222,0.14727272727272728,0.5836588265094463,3,Israel,Global North,Middle East,yes,NA,NA,NA
ITA,2016,0.10101010101010101,9.3375,0.4883345144788514,0,0.5076059249222654,0.8666666666666667,0.14727272727272728,0.5836588265094463,3,Italy,Global North,Europe,yes,NA,NA,NA
JOR,2016,0.13131313131313133,12.287539511487436,0,0.0037105751391465678,0.4589199880839519,0.6410256410256411,0.14727272727272728,0.5836588265094463,3,Jordan,Global South,Middle East & North Africa,yes,NA,NA,NA
JPN,2016,0.10101010101010101,8.763374519867414,0.31410903466872403,0,0.4713968336171943,0.7111111111111111,0.14727272727272728,0.5836588265094463,3,Japan,Global North,East Asia & Pacific,yes,NA,NA,NA
KAZ,2016,0.1111111111111111,10.187116463479997,0,0,0.4586595807668338,0.7090909090909091,0.14727272727272728,0.5836588265094463,3,Kazakhstan,Global South,Europe & Central Asia,yes,NA,NA,NA
KEN,2016,0.16161616161616163,15.134406792827848,0,2.0614306328592042e-4,0.5017104478038945,0.525,0.14727272727272728,0.5836588265094463,3,Kenya,Global South,Sub-Saharan Africa,yes,NA,NA,NA
KHM,2016,0.2222222222222222,20.356502920279286,0,0.026592455163883734,0.5670992341532475,0.4069264069264069,0.14727272727272728,0.5836588265094463,3,Cambodia,Global South,East Asia & Pacific,yes,NA,NA,NA
KOR,2016,0.1111111111111111,9.520641639062692,0.44471317293172447,0,0.4752935343572072,0.7818181818181819,0.14727272727272728,0.5836588265094463,3,"Korea, Rep.",Global North,East Asia & Pacific,yes,NA,NA,NA
KWT,2016,0.1111111111111111,10.296355951050044,0,0.0015460729746444033,0.4166690051863605,0.7090909090909091,0.14727272727272728,0.5836588265094463,3,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
LAO,2016,0.13131313131313133,12.29957761536709,0,0.0016491445062873633,0.5046372234307619,0.5,0.14727272727272728,0.5836588265094463,3,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LKA,2016,0.12121212121212122,11.279363711325736,0,0.0026798598227169654,0.5222563931443921,0.4090909090909091,0.14727272727272728,0.5836588265094463,3,Sri Lanka,Global South,South Asia,yes,NA,NA,NA
LTU,2016,0.15151515151515152,13.952231718898382,0.6277405646687637,6.184291898577613e-4,0.5380221509683092,0.6571428571428571,0.14727272727272728,0.5836588265094463,3,Lithuania,Global North,Europe,yes,NA,NA,NA
LUX,2016,0.1414141414141414,13.273575949367087,0.6175176450945413,0.0012368583797155227,0.5517708434568348,0.7032967032967032,0.14727272727272728,0.5836588265094463,3,Luxembourg,Global North,Europe,yes,NA,NA,NA
LVA,2016,0.20202020202020202,17.98155049591758,0.7479437978398069,0.006665292379578093,0.6083131722937782,0.5210526315789474,0.14727272727272728,0.5836588265094463,3,Latvia,Global North,Europe,yes,NA,NA,NA
MAR,2016,0.12121212121212122,11.12700275691624,0,0.0010307153164296021,0.45753841842260473,0.5757575757575757,0.14727272727272728,0.5836588265094463,3,Morocco,Global South,Middle East & North Africa,yes,NA,NA,NA
MEX,2016,0.13131313131313133,12.048532411137895,0,6.871435442864014e-5,0.4342481956037554,0.7948717948717948,0.14727272727272728,0.5836588265094463,3,Mexico,Global South,Latin America & Caribbean,yes,NA,NA,NA
MLT,2016,0.10101010101010101,9.146604938271606,0.2865136587711662,0,0.4805028925510304,0.8666666666666667,0.14727272727272728,0.5836588265094463,3,Malta,Global North,Europe,yes,NA,NA,NA
MMR,2016,0.13131313131313133,11.714335344131348,0,0.0010307153164296021,0.46486692071346275,0.5512820512820512,0.14727272727272728,0.5836588265094463,3,Myanmar,Global South,East Asia & Pacific,yes,NA,NA,NA
MNG,2016,0.18181818181818182,16.670666137236616,0,0.013399299113584827,0.5036292905213837,0.3856209150326797,0.14727272727272728,0.5836588265094463,3,Mongolia,Global South,East Asia & Pacific,yes,NA,NA,NA
MYS,2016,0.18181818181818182,17.025340404654195,0,0.017625231910946195,0.5444436354544336,0.4313725490196078,0.14727272727272728,0.5836588265094463,3,Malaysia,Global South,East Asia & Pacific,yes,NA,NA,NA
NAM,2016,0.1414141414141414,12.985769776738664,0,0.0010307153164296021,0.48378517615709926,0.5274725274725275,0.14727272727272728,0.5836588265094463,3,Namibia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NGA,2016,0.20202020202020202,19.16540528583637,0,0.015563801278086993,0.5583254938441462,0.48947368421052634,0.14727272727272728,0.5836588265094463,3,Nigeria,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NLD,2016,0.1414141414141414,13.267418737302703,0.6356336880804957,0.0011681440252868823,0.5522654606414962,0.6703296703296703,0.14727272727272728,0.5836588265094463,3,Netherlands,Global North,Europe,yes,NA,NA,NA
NOR,2016,0.1414141414141414,13.070330798178897,0.5326052869922792,0.0012368583797155227,0.5378819466252682,0.6593406593406593,0.14727272727272728,0.5836588265094463,3,Norway,Global North,Europe,yes,NA,NA,NA
NPL,2016,0.15151515151515152,13.911700542299549,0,0.006184291898577613,0.5091391984715459,0.4571428571428572,0.14727272727272728,0.5836588265094463,3,Nepal,Global South,South Asia,yes,NA,NA,NA
NZL,2016,0.10101010101010101,9.136867088607596,0.28634469068408963,0,0.4800774639778639,0.8666666666666667,0.14727272727272728,0.5836588265094463,3,New Zealand,Global North,East Asia & Pacific,yes,NA,NA,NA
OMN,2016,0.13131313131313133,12.035576923076922,0,0.0045351473922902496,0.440071467742987,0.6025641025641025,0.14727272727272728,0.5836588265094463,3,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA
PAK,2016,0.10101010101010101,8.43160896183048,0,2.0614306328592042e-4,0.42950242562412855,0.5777777777777778,0.14727272727272728,0.5836588265094463,3,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAN,2016,0.12121212121212122,10.391422762695296,0,2.0614306328592042e-4,0.4603764817920062,0.6363636363636364,0.14727272727272728,0.5836588265094463,3,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PER,2016,0.15151515151515152,13.695604755256653,0,4.8100048100048096e-4,0.4264075852473624,0.6761904761904762,0.14727272727272728,0.5836588265094463,3,Peru,Global South,Latin America & Caribbean,yes,NA,NA,NA
PHL,2016,0.16161616161616163,14.977158001084769,0,0.0032982890125747267,0.5049444216558899,0.4166666666666667,0.14727272727272728,0.5836588265094463,3,Philippines,Global South,East Asia & Pacific,yes,NA,NA,NA
POL,2016,0.15151515151515152,14.055914022686173,0.6091051178504134,5.840720126434411e-4,0.5440440405039035,0.6285714285714287,0.14727272727272728,0.5836588265094463,3,Poland,Global North,Europe,yes,NA,NA,NA
PRT,2016,0.13131313131313133,12.075483609217786,0.5543035033379896,0.0012368583797155227,0.5291706023246405,0.6794871794871794,0.14727272727272728,0.5836588265094463,3,Portugal,Global North,Europe,yes,NA,NA,NA
PRY,2016,0.10101010101010101,8.224057934466112,0,4.1228612657184083e-4,0.42411919858150393,0.5111111111111111,0.14727272727272728,0.5836588265094463,3,Paraguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
QAT,2016,0.1111111111111111,10.293819497036797,0,0.001443001443001443,0.4303510251758194,0.7090909090909091,0.14727272727272728,0.5836588265094463,3,Qatar,Global South,Middle East & North Africa,yes,NA,NA,NA
ROU,2016,0.16161616161616163,13.877120769525833,0.5882025161702717,0.0010307153164296021,0.5528389783755413,0.65,0.14727272727272728,0.5836588265094463,3,Romania,Global North,Europe,yes,NA,NA,NA
RWA,2016,0,0,0,0,NA,0,0.14727272727272728,0.5836588265094463,3,Rwanda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SAU,2016,0.10101010101010101,9.29406220322887,0,0.001443001443001443,0.4639235583265523,0.6888888888888889,0.14727272727272728,0.5836588265094463,3,Saudi Arabia,Global South,Middle East & North Africa,yes,NA,NA,NA
SEN,2016,0.21212121212121213,19.93296552860147,0,0.0282415996701711,0.5662010508832674,0.4,0.14727272727272728,0.5836588265094463,3,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SGP,2016,0.24242424242424243,22.30210509027964,0,0.011647083075654504,0.5896981722723562,0.35144927536231885,0.14727272727272728,0.5836588265094463,3,Singapore,Global North,East Asia & Pacific,yes,NA,NA,NA
SVK,2016,0.23232323232323232,21.475949501535222,0.93155662393536,0.003573146430289287,0.6443649657826286,0.5296442687747036,0.14727272727272728,0.5836588265094463,3,Slovak Republic,Global North,Europe,yes,NA,NA,NA
SVN,2016,0.25252525252525254,23.34874980465698,0.9199207126028783,0.014395657252800112,0.6671367058332497,0.4566666666666667,0.14727272727272728,0.5836588265094463,3,Slovenia,Global North,Europe,yes,NA,NA,NA
SWE,2016,0.1111111111111111,10.19645061728395,0.3094822058868037,0.0035044320758606472,0.49316578108483444,0.8,0.14727272727272728,0.5836588265094463,3,Sweden,Global North,Europe,yes,NA,NA,NA
THA,2016,0.18181818181818182,16.9219843184922,0,0.004019789734075448,0.5288666800389611,0.5359477124183006,0.14727272727272728,0.5836588265094463,3,Thailand,Global South,East Asia & Pacific,yes,NA,NA,NA
TUN,2016,0.16161616161616163,15.080754688349623,0,0.009070294784580499,0.495063085136173,0.44166666666666665,0.14727272727272728,0.5836588265094463,3,Tunisia,Global South,Middle East & North Africa,yes,NA,NA,NA
TUR,2016,0.10101010101010101,8.314873417721518,0.4004721439559027,0,0.4499932800539443,0.8,0.14727272727272728,0.5836588265094463,3,Turkiye,Global South,Europe & Central Asia,yes,NA,NA,NA
TZA,2016,0.1717171717171717,16.069872885948225,0,3.0921459492888067e-4,0.5105319694004682,0.5441176470588235,0.14727272727272728,0.5836588265094463,3,Tanzania,Global South,Sub-Saharan Africa,yes,NA,NA,NA
UGA,2016,0.12121212121212122,10.654549126010107,0,0.0024737167594310453,0.4659312807133372,0.45454545454545453,0.14727272727272728,0.5836588265094463,3,Uganda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
URY,2016,0.18181818181818182,16.862344985038185,0,0.0036762179619322473,0.48878964896215116,0.6013071895424836,0.14727272727272728,0.5836588265094463,3,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
USA,2016,0.10101010101010101,6.023568135646194,0.2011850719391735,2.0614306328592042e-4,0.356264649566805,0.6444444444444444,0.14727272727272728,0.5836588265094463,3,United States,Global North,North America,yes,NA,NA,NA
